code,city,country,lat,lon
N/A,ORMOC,PHILIPPINES,11.056,124.566
PPS,PUERTO PRINCESA,PHILIPPINES,9.742,118.759
N/A,ROXAS,PHILIPPINES,11.598,122.753
SJI,SAN JOSE,PHILIPPINES,10.766,121.932
COC,CONCORDIA,ARGENTINA,-31.297,-57.996
GHU,GUALEGUAYCHU,ARGENTINA,-33.006,-58.613
N/A,PUNTA INDIO,ARGENTINA,-35.348,-57.294
N/A,JUNIN,ARGENTINA,-34.546,-60.931
PRA,PARANA,ARGENTINA,-31.795,-60.480
ROS,ROSARIO,ARGENTINA,-32.903,-60.784
SFN,SANTA FE,ARGENTINA,-31.712,-60.812
AEP,BUENOS AIRES,ARGENTINA,-34.559,-58.416
N/A,LA CUMBRE,ARGENTINA,-31.007,-64.532
COR,CORDOBA,ARGENTINA,-31.324,-64.208
N/A,GOBERNADOR GORDILLO,ARGENTINA,-30.345,-66.294
N/A,BUENOS AIRES,ARGENTINA,-34.501,-58.604
N/A,SAN FERNANDO,ARGENTINA,-34.453,-58.589
N/A,JOSE C. PAZ,ARGENTINA,-34.561,-58.789
LPG,LA PLATA,ARGENTINA,-34.972,-57.894
N/A,MORON,ARGENTINA,-34.676,-58.642
N/A,EL PALOMAR,ARGENTINA,-34.610,-58.613
N/A,SAN JUSTO,ARGENTINA,-34.731,-58.599
N/A,CHOSMADAL,ARGENTINA,-37.444,-70.222
N/A,FUERTE GRAL ROCA,ARGENTINA,-39.001,-67.620
MDZ,MENDOZA,ARGENTINA,-32.832,-68.793
LGS,MALARGUE,ARGENTINA,-35.484,-69.582
N/A,MENDOZA,ARGENTINA,-32.866,-68.872
AFA,SAN RAFAEL,ARGENTINA,-34.588,-68.403
CTC,CATAMARCA,ARGENTINA,-28.596,-65.752
SDE,SANTIAGO DEL ESTERO,ARGENTINA,-27.766,-64.310
N/A,TINOGASTA,ARGENTINA,-28.038,-67.580
IRJ,LA RIOJA,ARGENTINA,-29.381,-66.796
N/A,CHILECITO,ARGENTINA,-29.224,-67.439
TUC,TUCUMAN,ARGENTINA,-26.841,-65.105
UAQ,SAN JULIAN,ARGENTINA,-31.571,-68.418
RCU,RIO CUARTO,ARGENTINA,-33.086,-64.261
VDR,VILLA DOLORES,ARGENTINA,-31.941,-65.142
N/A,LABOULAYE,ARGENTINA,-34.135,-63.362
N/A,MARCOS JUAREZ,ARGENTINA,-32.684,-62.158
N/A,VILLA REYNOLDS,ARGENTINA,-33.730,-65.387
LUQ,SAN LUIS,ARGENTINA,-33.273,-66.356
CNQ,CORRIENTES,ARGENTINA,-27.445,-58.762
RES,RESISTENCIA,ARGENTINA,-27.450,-59.056
FMA,FORMOSA,ARGENTINA,-26.212,-58.228
IGR,IGUAZU FALLS,ARGENTINA,-25.738,-54.473
AOL,PASO DE LOS LIBRES,ARGENTINA,-29.689,-57.152
N/A,MONTE CASEROS,ARGENTINA,-30.272,-57.640
PSS,POSADAS,ARGENTINA,-27.386,-55.971
N/A,PRESIDENCIA R.S.PENA,ARGENTINA,-26.756,-60.493
SLA,SALTA,ARGENTINA,-24.856,-65.486
JUJ,JUJUY,ARGENTINA,-24.393,-65.098
ORA,ORAN,ARGENTINA,-23.153,-64.329
N/A,LA QUIACA,ARGENTINA,-22.162,-65.570
N/A,TARTAGAL,ARGENTINA,-22.620,-63.794
N/A,GOYA,ARGENTINA,-29.106,-59.219
N/A,LAS LOMITAS,ARGENTINA,-24.721,-60.549
N/A,MERCEDES,ARGENTINA,-29.223,-58.088
N/A,OBERA,ARGENTINA,-27.518,-55.124
N/A,RECONQUISTA,ARGENTINA,-29.210,-59.691
N/A,CURUZU CUATIA,ARGENTINA,-29.771,-57.979
EHL,EL BOLSON,ARGENTINA,-41.943,-71.532
CRD,COMODORO RIVADAVIA,ARGENTINA,-45.785,-67.466
EMX,EL MAITEN,ARGENTINA,-42.031,-71.170
EQS,ESQUEL,ARGENTINA,-42.908,-71.139
N/A,LAS HERAS,ARGENTINA,-46.538,-68.966
REL,TRELEW,ARGENTINA,-43.210,-65.270
VDM,VIEDMA,ARGENTINA,-40.869,-63.000
PMY,PUERTO MADRYN,ARGENTINA,-42.759,-65.102
ING,LAGO ARGENTINO,ARGENTINA,-50.335,-72.248
N/A,MARAMBIO BASE,ANTARCTICA,-64.238,-56.631
PUD,PUERTO DESEADO,ARGENTINA,-47.735,-65.904
RGA,RIO GRANDE,ARGENTINA,-53.777,-67.749
RGL,RIO GALLEGOS,ARGENTINA,-51.609,-69.313
USH,USHUAIA,ARGENTINA,-54.843,-68.296
ULA,SAN JULIAN,ARGENTINA,-49.307,-67.802
JSM,JOSE DE SAN MARTIN,ARGENTINA,-44.048,-70.459
RYO,RIO TURBIO,ARGENTINA,-51.606,-72.217
RZA,SANTA CRUZ,ARGENTINA,-50.016,-68.579
BHI,BAHIA BLANCA,ARGENTINA,-38.725,-62.169
N/A,COLONEL SUAREZ,ARGENTINA,-37.446,-61.889
N/A,DOLORES,ARGENTINA,-36.320,-57.722
N/A,OLAVARRIA,ARGENTINA,-36.891,-60.216
N/A,GENERAL PICO,ARGENTINA,-35.696,-63.758
N/A,TRES ARROYOS,ARGENTINA,-38.387,-60.329
N/A,BOLIVAR,ARGENTINA,-36.187,-61.076
N/A,SANTA TERESITA,ARGENTINA,-36.542,-56.722
MDQ,MAR DEL PLATA,ARGENTINA,-37.934,-57.573
NQN,NEUQUEN,ARGENTINA,-38.949,-68.156
N/A,NECOCHEA,ARGENTINA,-38.489,-58.816
N/A,PEHUAJO,ARGENTINA,-35.846,-61.858
RSA,SANTA ROSA,ARGENTINA,-36.588,-64.275
BRC,SAN CARLOS DE BARILOCH,ARGENTINA,-41.151,-71.157
TDL,TANDIL,ARGENTINA,-37.237,-59.228
VLG,VILLA GESELL,ARGENTINA,-37.235,-57.029
N/A,CUTRALCO,ARGENTINA,-38.939,-69.264
CPC,SAN MARTIN DES ANDES,ARGENTINA,-40.075,-71.137
CDJ,CONCEICAO DO ARAGUAIA,BRAZIL,-8.348,-49.301
N/A,RIO DE JANEIRO,BRAZIL,-22.875,-43.384
N/A,AMAPA,BRAZIL,2.077,-50.862
AQA,ARARACUARA,BRAZIL,-21.812,-48.133
AJU,ARACAJU,BRAZIL,-10.984,-37.070
N/A,ASSIS,BRAZIL,-22.638,-50.456
AFL,ALTA FLORESTA,BRAZIL,-9.866,-56.106
ARU,ARACATUBA,BRAZIL,-21.141,-50.425
N/A,TEODORO SAMPAIO,BRAZIL,-22.526,-52.972
BEL,BELEM,BRAZIL,-1.379,-48.476
BGX,BAGE,BRAZIL,-31.390,-54.112
PLU,BELO HORIZONTE,BRAZIL,-19.852,-43.950
BFH,CURITIBA,BRAZIL,-25.405,-49.232
N/A,BARBACENA,BRAZIL,-21.267,-43.761
BSB,BRASILIA,BRAZIL,-15.862,-47.913
BAU,BAURU,BRAZIL,-22.345,-49.054
BVB,BOA VISTA,BRAZIL,2.846,-60.690
N/A,BARRA DO GARCAS,BRAZIL,-15.861,-52.389
CAC,CASCAVEL,BRAZIL,-25.000,-53.501
N/A,ITAITUBA,BRAZIL,-9.334,-54.965
CNF,BELO HORIZONTE,BRAZIL,-19.634,-43.969
CGR,CAMPO GRANDE,BRAZIL,-20.469,-54.672
XAP,CHAPECO,BRAZIL,-27.134,-52.656
CLN,CAROLINA,BRAZIL,-7.320,-47.459
N/A,CRICIUMA,BRAZIL,-28.726,-49.425
N/A,PORTO ALEGRE,BRAZIL,-29.946,-51.144
CAW,CAMPOS,BRAZIL,-21.698,-41.302
CMG,CORUMBA,BRAZIL,-19.012,-57.673
CWB,CURITIBA,BRAZIL,-25.528,-49.176
CRQ,CARAVELAS,BRAZIL,-17.652,-39.253
CXJ,CAXIAS DO SUL,BRAZIL,-29.197,-51.188
CGB,CUIABA,BRAZIL,-15.653,-56.117
CZS,CRUIZIRO DO SUL,BRAZIL,-7.600,-72.769
PPB,PRESIDENT PRUDENTE,BRAZIL,-22.175,-51.424
MAO,MANAUS,BRAZIL,-3.039,-60.050
N/A,JACARE-ACANGA,BRAZIL,-6.233,-57.777
N/A,SAO PEDRO DA ALDEIA,BRAZIL,-22.813,-42.093
FRC,FRANCA,BRAZIL,-20.592,-47.383
IGU,FOZ DO IGUACU,BRAZIL,-25.596,-54.487
FLN,FLORIANOPOLIS,BRAZIL,-27.672,-48.548
FEN,FERNANDO DO NORONHA,BRAZIL,-3.855,-32.423
N/A,FRONTEIRA,BRAZIL,-20.278,-49.187
N/A,ALPINOPOLIS,BRAZIL,-20.703,-46.335
FOR,FORTALEZA,BRAZIL,-3.776,-38.532
GIG,RIO DE JANEIRO,BRAZIL,-22.809,-43.244
N/A,GUAJARA-MIRIM,BRAZIL,-10.786,-65.285
GYN,GOIANIA,BRAZIL,-16.631,-49.222
GRU,SAO PAULO,BRAZIL,-23.432,-46.469
N/A,PONTA GROSSA,BRAZIL,-25.184,-50.144
N/A,GUARATINGUETA,BRAZIL,-22.791,-45.205
ATM,ALTAMIRA,BRAZIL,-3.254,-52.254
N/A,ITAITUBA,BRAZIL,-3.127,-58.481
N/A,ITAITUBA,BRAZIL,-4.242,-56.001
IOS,ILHEUS,BRAZIL,-14.816,-39.033
IPN,IPATINGA,BRAZIL,-19.471,-42.488
N/A,ITUMBIARA,BRAZIL,-18.444,-49.213
IMP,IMPERATRIZ,BRAZIL,-5.531,-47.460
N/A,BELEM,BRAZIL,-1.414,-48.461
JDF,JUIZ DE FORA,BRAZIL,-21.791,-43.387
JPA,JOAO PESSOA,BRAZIL,-7.270,-35.896
JOI,JOINVILLE,BRAZIL,-26.225,-48.797
VCP,CAMPINAS,BRAZIL,-23.008,-47.134
N/A,LAJES,BRAZIL,-27.782,-50.281
LIP,LINS,BRAZIL,-21.664,-49.730
LDB,LONDRINA,BRAZIL,-23.334,-51.130
LAZ,BOM JESUS DA LAPA,BRAZIL,-13.262,-43.408
N/A,LAGOA SANTA,BRAZIL,-19.661,-43.896
MAB,MARABA,BRAZIL,-5.368,-49.138
N/A,ALMEIRIM,BRAZIL,-0.890,-52.602
MGF,MARINGA,BRAZIL,-23.440,-51.907
MOC,MONTES CLAROS,BRAZIL,-16.707,-43.819
N/A,MARILIA,BRAZIL,-22.197,-49.926
N/A,MANAUS,BRAZIL,-3.146,-59.986
MCZ,MACEIO,BRAZIL,-9.510,-35.793
MCP,MACAPA,BRAZIL,0.051,-51.072
N/A,MOCORD,BRAZIL,-5.202,-37.364
N/A,SAO PAULO,BRAZIL,-23.509,-46.638
N/A,MANICORE,BRAZIL,-5.811,-61.279
NVT,NAVEGANTES,BRAZIL,-26.880,-48.651
GEL,SANTO ANGELO,BRAZIL,-28.282,-54.169
NAT,NATAL,BRAZIL,-5.911,-35.248
N/A,OIOIAPOQUE,BRAZIL,3.855,-51.797
POA,PORTO ALEGRE,BRAZIL,-29.994,-51.171
N/A,PARNAIBA,BRAZIL,-2.894,-41.732
POO,POCOS DE CALDAS,BRAZIL,-21.843,-46.568
PFB,PASSO FUNDO,BRAZIL,-28.244,-52.326
PET,PELOTAS,BRAZIL,-31.718,-52.328
PNZ,PETROLINA,BRAZIL,-9.364,-40.564
PNB,PORTO NACIONAL,BRAZIL,-10.719,-48.400
PMG,PONTA PORA,BRAZIL,-22.549,-55.703
PVH,PORTO VELHO,BRAZIL,-8.709,-63.902
N/A,VITORIA DA CONQUISTA,BRAZIL,-14.862,-40.863
RBR,RIO BRANCO,BRAZIL,-9.869,-67.894
REC,RECIFE,BRAZIL,-8.126,-34.923
RIG,RIO GRANDE,BRAZIL,-32.083,-52.166
SDU,RIO DE JANEIRO,BRAZIL,-22.910,-43.163
RAO,RIBEIRAO PRETO,BRAZIL,-21.134,-47.774
STU,RIO DE JANEIRO,BRAZIL,-22.932,-43.719
SJK,SAO JOSE DOS CAMPOS,BRAZIL,-23.229,-45.861
SLZ,SAO LUIS,BRAZIL,-2.589,-44.236
STM,SANTAREM,BRAZIL,-29.711,-53.688
CGH,SAO PAULO,BRAZIL,-23.627,-46.655
SJP,SAO JOSE DO RIO PRETO,BRAZIL,-20.816,-49.406
SSZ,SANTOS,BRAZIL,-23.925,-46.288
SSA,SALVADOR,BRAZIL,-12.911,-38.331
N/A,ORIXIMINA,BRAZIL,-1.489,-56.397
THE,TERESINA,BRAZIL,-5.060,-42.823
TFF,TEFE,BRAZIL,-3.383,-64.724
N/A,TARAUACA,BRAZIL,-8.155,-70.783
N/A,TELEMACO BORBA,BRAZIL,-24.317,-50.651
N/A,OBIDOS TIRIOS,BRAZIL,2.223,-55.946
TBT,TABATINGA,BRAZIL,-4.256,-69.936
TUR,TUCURUI,BRAZIL,-3.785,-49.719
N/A,SAO GABRIEL,BRAZIL,-0.148,-66.986
PAV,PAULO ALFONSO,BRAZIL,-9.401,-38.251
URG,URUGUAIANA,BRAZIL,-29.782,-57.038
UDI,UBERLANDIA,BRAZIL,-18.883,-48.226
N/A,CASTILHO,BRAZIL,-20.777,-51.565
UBA,UBERABA,BRAZIL,-19.765,-47.965
VAG,VARGINHA,BRAZIL,-21.590,-45.473
BVH,VILHENA,BRAZIL,-12.694,-60.098
VIX,VITORIA,BRAZIL,-20.256,-40.289
N/A,IAUARETE,BRAZIL,0.607,-69.186
QPS,PIRACUNUNGA,BRAZIL,-21.985,-47.338
ZUD,ANCUD,CHILE,-41.906,-73.797
WAP,ALTO PALENA,CHILE,-43.615,-71.807
ARI,ARICA,CHILE,-18.348,-70.339
BBA,BALMACEDA,CHILE,-45.916,-71.689
N/A,SANTIAGO,CHILE,-33.562,-70.688
CCH,CHILE CHICO,CHILE,-46.582,-71.698
CJC,CALAMA,CHILE,-22.499,-68.904
N/A,CHILLAN,CHILE,-36.583,-72.032
PUQ,PUNTA ARENAS,CHILE,-53.003,-70.855
GXQ,COYHAIQUE,CHILE,-45.594,-72.106
IQQ,IQUIQUE,CHILE,-20.535,-70.181
SCL,SANTIAGO,CHILE,-33.393,-70.786
ANF,ANTOFAGASTA,CHILE,-23.444,-70.445
N/A,PORVENIR,CHILE,-53.254,-70.319
LSQ,LOS ANGELES,CHILE,-37.402,-72.426
N/A,PUERTO WILLIAMS,CHILE,-54.931,-67.626
CPO,COPIAPO,CHILE,-27.296,-70.414
N/A,CURICO,CHILE,-34.967,-71.217
CCP,CONCEPCION,CHILE,-36.773,-73.063
IPC,EASTER ISLAND,CHILE,-27.165,-109.422
ZOS,OSORNO,CHILE,-40.611,-73.060
N/A,VALLENAR,CHILE,-28.598,-70.759
N/A,RANCAGUA,CHILE,-34.174,-70.776
N/A,ISLA REY JORGE,ANTARCTICA,-62.191,-58.987
LSC,LA SERENA,CHILE,-29.916,-71.191
N/A,SANTO DOMINGO,CHILE,-33.657,-71.616
N/A,CASTRO,CHILE,-42.491,-73.774
N/A,SANTIAGO,CHILE,-33.456,-70.547
ZCO,TEMUCO,CHILE,-38.769,-72.636
PMC,PUERTO MONTT,CHILE,-41.439,-73.094
ULC,SANTIAGO,CHILE,-33.493,-70.698
WCH,CHAITEN,CHILE,-42.933,-72.699
ZAL,VALDIVIA,CHILE,-39.650,-73.086
ATF,AMBATO,ECUADOR,-1.212,-78.574
N/A,CLEMENTIA,ECUADOR,-1.706,-79.379
OCC,COCA,ECUADOR,-0.463,-76.986
CUE,CUENCA,ECUADOR,-2.889,-78.984
GPS,GALAPAGOS,GALAPAGOS I. (ECUADOR,-0.454,-90.266
GYE,GUAYAQUIL,ECUADOR,-2.158,-79.884
N/A,GUALAQUIZA,ECUADOR,-3.423,-78.573
N/A,IBARRA,ECUADOR,0.338,-78.136
LGQ,LAGO AGRIO,ECUADOR,0.092,-76.869
N/A,LA JULIA,ECUADOR,-1.704,-79.552
N/A,LOMA LARGA,ECUADOR,-1.501,-79.481
N/A,LATACUNGA,ECUADOR,-0.907,-78.616
N/A,MACARA,ECUADOR,-4.380,-79.941
XMS,MACAS,ECUADOR,-2.299,-78.121
MCH,MACHALA,ECUADOR,-3.269,-79.962
N/A,MONTALVO,ECUADOR,-2.067,-76.975
MEC,MANTA,ECUADOR,-0.946,-80.678
N/A,MARAGROSA,ECUADOR,-2.851,-79.804
N/A,MARTINICA,ECUADOR,-1.740,-79.622
N/A,PEDERNALES,ECUADOR,0.073,-80.052
PVO,PORTOVIEJO,ECUADOR,-1.041,-80.472
UIO,QUITO,ECUADOR,-0.141,-78.488
N/A,RIOBAMBA,ECUADOR,-1.654,-78.656
N/A,SANTA ROSA,ECUADOR,-3.435,-79.978
SNC,SALINAS,ECUADOR,-2.205,-80.989
N/A,SANTO DOMINGO,ECUADOR,-0.248,-79.214
N/A,SAN CRISTOBAL,ECUADOR,-0.910,-89.616
N/A,TAURA,ECUADOR,-2.261,-79.689
N/A,TENA,ECUADOR,-0.987,-77.819
TPC,TARAPOA,ECUADOR,-0.123,-76.337
TUA,TULCAN,ECUADOR,0.809,-77.708
N/A,STANLEY,FALKLAND ISLANDS,-51.686,-57.777
ASU,ASUNCION,PARAGUAY,-25.240,-57.519
N/A,AYOLAS,PARAGUAY,-27.371,-56.854
N/A,CONCEPTION,PARAGUAY,-23.442,-57.427
N/A,FILADELFIA,PARAGUAY,-22.360,-60.054
N/A,ITAIPU,PARAGUAY,-25.407,-54.619
N/A,MARISCAL ESTIGARRIBIA,PARAGUAY,-22.045,-60.622
N/A,PILAR,PARAGUAY,-26.881,-58.318
AXM,ARMENIA,COLOMBIA,4.454,-75.765
PUU,PUERTO ASIS,COLOMBIA,0.505,-76.501
N/A,EL BANCO,COLOMBIA,9.045,-73.975
BGA,BUCARAMANGA,COLOMBIA,7.126,-73.185
BOG,BOGOTA,COLOMBIA,4.701,-74.147
BAQ,BARRANQUILLA,COLOMBIA,10.889,-74.781
BSC,BAHIA SOLANO,COLOMBIA,6.203,-77.394
BUN,BUENAVENTURA,COLOMBIA,3.819,-76.990
CUC,CUCUTA,COLOMBIA,7.928,-72.511
COG,CONDOTO,COLOMBIA,5.072,-76.676
CTG,CARTAGENA,COLOMBIA,10.442,-75.513
CLO,CALI,COLOMBIA,3.543,-76.381
TCO,TUMACO,COLOMBIA,1.814,-78.749
CZU,COROZAL,COLOMBIA,9.332,-75.286
EJA,BARRANCABERMEJA,COLOMBIA,7.024,-73.807
FLA,FLORENCIA,COLOMBIA,1.590,-75.564
N/A,GIRARDOT,COLOMBIA,4.276,-74.797
N/A,CARTAGO,COLOMBIA,4.758,-75.956
GPI,GUAPI,COLOMBIA,2.570,-77.898
N/A,GUAYMARAL,COLOMBIA,4.812,-74.065
IBE,IBAGUE,COLOMBIA,4.421,-75.133
IPI,IPIALES,COLOMBIA,0.862,-77.672
N/A,CAREPA,COLOMBIA,7.812,-76.716
N/A,LA MINA,COLOMBIA,11.232,-72.490
LET,LETICIA,COLOMBIA,-4.193,-69.943
EOH,MEDELLIN,COLOMBIA,6.220,-75.591
MGN,MAGANGUE,COLOMBIA,9.283,-74.839
MTR,MONTERIA,COLOMBIA,8.824,-75.826
MVP,MITU,COLOMBIA,1.254,-70.234
MZL,MANIZALES,COLOMBIA,5.030,-75.465
NVA,NEIVA,COLOMBIA,2.950,-75.294
OCV,OCANA,COLOMBIA,8.315,-73.358
OTU,OTU,COLOMBIA,7.010,-74.715
N/A,PUERTO BOLIVAR,COLOMBIA,12.221,-71.985
PCR,PUERTO CARRENO,COLOMBIA,6.184,-67.493
PEI,PEREIRA,COLOMBIA,4.813,-75.739
N/A,PITALITO,COLOMBIA,1.858,-76.086
PPN,POPAYAN,COLOMBIA,2.454,-76.610
PSO,PASTO,COLOMBIA,1.396,-77.291
PVA,PROVIDENCIA,COLOMBIA,13.357,-81.358
N/A,MARIQUITA,COLOMBIA,5.213,-74.884
MDE,RIO NEGRO,COLOMBIA,6.164,-75.423
RCH,RIO HACHA,COLOMBIA,11.526,-72.926
RVE,SARAVENA,COLOMBIA,6.958,-71.855
SJE,SAN JOSE DEL GUAVIARE,COLOMBIA,2.579,-72.639
SMR,SANTA MARTA,COLOMBIA,11.119,-74.231
ADZ,SAN ANDRES ISLAND,COLOMBIA,12.583,-81.711
SVI,SAN VINCENTE DE CAGUAN,COLOMBIA,2.152,-74.766
TDA,TRINIDAD,COLOMBIA,5.430,-71.658
TME,TAME,COLOMBIA,6.451,-71.760
TRB,TURBO,COLOMBIA,8.074,-76.741
AUC,ARAUCA,COLOMBIA,7.069,-70.737
UIB,QUIBDO,COLOMBIA,5.691,-76.641
ULQ,TULUA,COLOMBIA,4.088,-76.235
VUP,VALLEDUPAR,COLOMBIA,10.435,-73.249
VVC,VILLAVICENCIO,COLOMBIA,4.168,-73.614
N/A,EL-YOPAL,COLOMBIA,5.319,-72.384
APB,APOLO,BOLIVIA,-14.739,-68.411
N/A,ASCENSION DE GUARAYOS,BOLIVIA,-15.719,-63.092
BJO,BERMEJO,BOLIVIA,-22.769,-64.315
CAM,CAMIRI,BOLIVIA,-20.007,-63.527
CBB,COCHABAMBA,BOLIVIA,-17.421,-66.177
N/A,CHAPACURA,BOLIVIA,-16.990,-65.141
N/A,CHARANA,BOLIVIA,-17.594,-69.434
CIJ,COBIJA,BOLIVIA,-11.040,-68.783
CEP,CONCEPTION,BOLIVIA,-16.143,-62.026
GYA,GUAYARAMERIN,BOLIVIA,-10.822,-65.346
SJB,SAN JOAQUIN,BOLIVIA,-13.053,-64.662
LPB,LA PAZ,BOLIVIA,-16.513,-68.192
MGD,MAGDALENA,BOLIVIA,-13.254,-64.063
N/A,ORURO,BOLIVIA,-17.963,-67.076
POI,POTOSI,BOLIVIA,-19.543,-65.724
PSZ,PUERTO SUAREZ,BOLIVIA,-18.975,-57.821
N/A,SAN RAMON,BOLIVIA,-13.264,-64.605
N/A,ROBORE,BOLIVIA,-18.328,-59.766
RIB,RIBERALTA,BOLIVIA,-11.010,-66.073
RBQ,RURRENABAQUE,BOLIVIA,-14.428,-67.501
N/A,REYES,BOLIVIA,-14.306,-67.354
N/A,SANTA ANA,BOLIVIA,-13.762,-65.435
SRJ,SAN BORJA,BOLIVIA,-14.857,-66.737
N/A,SAN IGNACIO DE VELASCO,BOLIVIA,-16.384,-60.963
N/A,SAN IGNACIO DE MOXOS,BOLIVIA,-14.966,-65.634
SRE,SUCRE,BOLIVIA,-19.007,-65.289
N/A,SAN MATHIAS,BOLIVIA,-16.339,-58.402
TJA,TARIJA,BOLIVIA,-21.556,-64.701
TDD,TRINIDAD,BOLIVIA,-14.819,-64.918
VVI,SANTA CRUZ,BOLIVIA,-17.645,-63.135
PBM,ZANDERY,SURINAM,5.453,-55.188
ORG,PARAMARIBO,SURINAM,5.811,-55.191
CAY,CAYENNE,FRENCH GUYANA,4.820,-52.360
N/A,ST.-GEORGES OYAPOCK,FRENCH GUYANA,3.897,-51.804
N/A,CIRO ALEGRIA,PERU,-4.607,-77.941
N/A,ANDOAS,PERU,-2.795,-76.466
N/A,ATALAYA,PERU,-10.729,-73.766
N/A,MOYOBAMBA,PERU,-6.019,-76.988
N/A,CABALLOCOCHA,PERU,-3.917,-70.508
N/A,IBERIA,PERU,-11.411,-69.489
PCL,PUCALLPA,PERU,-8.378,-74.574
CHM,CHIMBOTE,PERU,-9.151,-78.524
N/A,PUERTO ESPERANZA,PERU,-9.768,-70.706
N/A,MOQUEGUA,PERU,-17.179,-70.931
TGI,TINGO MARIA,PERU,-9.290,-76.006
CIX,CHICLAYO,PERU,-6.787,-79.828
AYP,AYACUCHO,PERU,-13.155,-74.204
ANS,ANDAHUAYLAS,PERU,-13.706,-73.350
ATA,ANTA,PERU,-9.347,-77.598
LIM,LIMA,PERU,-12.022,-77.114
JJI,JUANJUI,PERU,-7.169,-76.728
N/A,JAUJA,PERU,-11.783,-75.473
JUL,JULIACA,PERU,-15.467,-70.158
N/A,SAN JUAN,PERU,-15.357,-75.136
N/A,CAJAMARCA,PERU,-7.136,-78.490
N/A,ILO,PERU,-17.695,-71.344
N/A,LAS PALMAS,PERU,-12.161,-76.999
TBP,TUMBES,PERU,-3.552,-80.381
YMS,YURIMAGUAS,PERU,-5.894,-76.118
N/A,HUANUCO,PERU,-9.878,-76.204
N/A,COLLIQUE,PERU,-11.929,-77.061
CHH,CHACHAPOYAS,PERU,-6.202,-77.856
IQT,IQUITOS,PERU,-3.785,-73.309
AQP,AREQUIPA,PERU,-16.341,-71.583
N/A,SAN RAMON,PERU,-11.129,-75.350
TRU,TRUJILLO,PERU,-8.085,-79.109
PIO,PISCO,PERU,-13.745,-76.220
TPP,TARAPOTO,PERU,-6.509,-76.373
TCQ,TACNA,PERU,-18.053,-70.276
N/A,TALARA,PERU,-4.550,-81.224
PEM,PUERTO MALDONADO,PERU,-12.614,-69.229
PIU,PIURA,PERU,-5.206,-80.616
TYL,TALARA,PERU,-4.576,-81.254
N/A,NAZCA,PERU,-14.854,-74.961
CUZ,CUZCO,PERU,-13.536,-71.939
MVD,MONTEVIDEO,URUGUAY,-34.789,-56.264
ATI,ARTIGAS,URUGUAY,-30.401,-56.508
CYR,COLONIA,URUGUAY,-34.456,-57.771
N/A,DURAZNO,URUGUAY,-33.359,-56.499
N/A,MALDONADO,URUGUAY,-34.855,-55.094
MLZ,MELO,URUGUAY,-32.338,-54.217
MVD,MONTEVIDEO,URUGUAY,-34.838,-56.030
PDP,PUNTA DEL ESTE,URUGUAY,-34.914,-54.921
PDU,PAYSANDU,URUGUAY,-32.365,-58.061
RVY,RIVERA,URUGUAY,-30.974,-55.476
STY,SALTO,URUGUAY,-31.440,-57.991
TAW,TACUAREMBO,URUGUAY,-31.749,-55.926
AGV,ACARIGUA,VENEZUELA,9.553,-69.238
AAO,ANACO,VENEZUELA,9.429,-64.471
N/A,SAN FERNANDO DEATABAPO,VENEZUELA,4.052,-67.701
BLA,BARCELONA,VENEZUELA,10.107,-64.689
BNS,BARINAS,VENEZUELA,8.619,-70.221
N/A,MARACAIBO,VENEZUELA,10.183,-67.557
BRM,BARQUISIMETO,VENEZUELA,10.043,-69.358
N/A,MARACAY,VENEZUELA,10.250,-67.649
CBL,CIUDAD BOLIVAR,VENEZUELA,8.122,-63.537
N/A,CAICARA DE ORINOCO,VENEZUELA,7.626,-66.165
N/A,SAN CARLOS,VENEZUELA,9.649,-68.575
N/A,CALABOZO,VENEZUELA,8.924,-67.417
CAJ,CANAIMA,VENEZUELA,6.232,-62.854
N/A,CARORA,VENEZUELA,10.176,-70.065
CUP,CARUPANO,VENEZUELA,10.660,-63.262
CZE,CORO,VENEZUELA,11.415,-69.681
N/A,CARACAS,VENEZUELA,10.286,-66.816
CUM,CUMANA,VENEZUELA,10.450,-64.130
N/A,CARRIZAL,VENEZUELA,9.372,-66.923
N/A,EL DORADO,VENEZUELA,6.715,-61.639
N/A,ELORZA,VENEZUELA,7.060,-69.497
N/A,GUASDUALITO,VENEZUELA,7.211,-70.756
GUI,GUIRIA,VENEZUELA,10.574,-62.313
GUQ,GUANARE,VENEZUELA,9.027,-69.755
N/A,HIGUEROTE,VENEZUELA,10.462,-66.093
N/A,ISLA DE COCHE,VENEZUELA,10.794,-63.981
LSP,PARAGUANA,VENEZUELA,11.781,-70.152
N/A,SAN JUAN DE LOS MORROS,VENEZUELA,9.907,-67.379
LFR,LA FRIA,VENEZUELA,8.239,-72.271
N/A,LA ORCHILA,VENEZUELA,11.809,-66.179
MAR,MARACAIBO,VENEZUELA,10.558,-71.728
MRD,MERIDA,VENEZUELA,8.582,-71.161
PMV,PORLAMAR,VENEZUELA,10.912,-63.966
CCS,CARACAS,VENEZUELA,10.603,-66.991
MUN,MATURIN,VENEZUELA,9.749,-63.152
PYH,PUERTO AYACUCHO,VENEZUELA,5.620,-67.606
PBL,PUERTO CABELLO,VENEZUELA,10.480,-68.073
N/A,SAN CRISTOBAL,VENEZUELA,7.801,-72.203
PZO,GUAYANA,VENEZUELA,8.288,-62.760
